,db_id,query,question,query_toks,query_toks_no_value,question_toks,modified question,generated_query
140,car_1,"SELECT max(Accelerate) ,  Cylinders FROM CARS_DATA GROUP BY Cylinders;",What is the maximum accelerate for all the different cylinders?,"['SELECT', 'max', '(', 'Accelerate', ')', ',', 'Cylinders', 'FROM', 'CARS_DATA', 'GROUP', 'BY', 'Cylinders', ';']","['select', 'max', '(', 'accelerate', ')', ',', 'cylinders', 'from', 'cars_data', 'group', 'by', 'cylinders']","['What', 'is', 'the', 'maximum', 'accelerate', 'for', 'all', 'the', 'different', 'cylinders', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What is the maximum accelerate for all the different cylinders? <query> "," 

SELECT MAX(accelerate) FROM cylinder"
141,car_1,SELECT Model FROM CAR_NAMES GROUP BY Model ORDER BY count(*) DESC LIMIT 1;,Which model has the most version(make) of cars?,"['SELECT', 'Model', 'FROM', 'CAR_NAMES', 'GROUP', 'BY', 'Model', 'ORDER', 'BY', 'count', '(', '*', ')', 'DESC', 'LIMIT', '1', ';']","['select', 'model', 'from', 'car_names', 'group', 'by', 'model', 'order', 'by', 'count', '(', '*', ')', 'desc', 'limit', 'value']","['Which', 'model', 'has', 'the', 'most', 'version', '(', 'make', ')', 'of', 'cars', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Which model has the most version(make) of cars? <query> "," 

SELECT  model  FROM  car  GROUP BY  model  ORDER BY  count(*) DESC"
142,car_1,SELECT Model FROM CAR_NAMES GROUP BY Model ORDER BY count(*) DESC LIMIT 1;,What model has the most different versions?,"['SELECT', 'Model', 'FROM', 'CAR_NAMES', 'GROUP', 'BY', 'Model', 'ORDER', 'BY', 'count', '(', '*', ')', 'DESC', 'LIMIT', '1', ';']","['select', 'model', 'from', 'car_names', 'group', 'by', 'model', 'order', 'by', 'count', '(', '*', ')', 'desc', 'limit', 'value']","['What', 'model', 'has', 'the', 'most', 'different', 'versions', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What model has the most different versions? <query> "," 

SELECT  model_name ,  count(*) FROM  model GROUP BY model_name HAVING count(*)  >  1"
143,car_1,SELECT count(*) FROM CARS_DATA WHERE Cylinders  >  4;,How many cars have more than 4 cylinders?,"['SELECT', 'count', '(', '*', ')', 'FROM', 'CARS_DATA', 'WHERE', 'Cylinders', '>', '4', ';']","['select', 'count', '(', '*', ')', 'from', 'cars_data', 'where', 'cylinders', '>', 'value']","['How', 'many', 'cars', 'have', 'more', 'than', '4', 'cylinders', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> How many cars have more than 4 cylinders? <query> "," 
SELECT count(*) FROM cars WHERE cylinders > 4"
144,car_1,SELECT count(*) FROM CARS_DATA WHERE Cylinders  >  4;,What is the number of cars with more than 4 cylinders?,"['SELECT', 'count', '(', '*', ')', 'FROM', 'CARS_DATA', 'WHERE', 'Cylinders', '>', '4', ';']","['select', 'count', '(', '*', ')', 'from', 'cars_data', 'where', 'cylinders', '>', 'value']","['What', 'is', 'the', 'number', 'of', 'cars', 'with', 'more', 'than', '4', 'cylinders', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What is the number of cars with more than 4 cylinders? <query> "," 

SELECT COUNT(*) FROM cars WHERE cylinders > 4"
145,car_1,SELECT count(*) FROM CARS_DATA WHERE YEAR  =  1980;,how many cars were produced in 1980?,"['SELECT', 'count', '(', '*', ')', 'FROM', 'CARS_DATA', 'WHERE', 'YEAR', '=', '1980', ';']","['select', 'count', '(', '*', ')', 'from', 'cars_data', 'where', 'year', '=', 'value']","['how', 'many', 'cars', 'were', 'produced', 'in', '1980', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> how many cars were produced in 1980? <query> "," 

SELECT COUNT(*) FROM cars WHERE year = 1980"
146,car_1,SELECT count(*) FROM CARS_DATA WHERE YEAR  =  1980;,"In 1980, how many cars were made?","['SELECT', 'count', '(', '*', ')', 'FROM', 'CARS_DATA', 'WHERE', 'YEAR', '=', '1980', ';']","['select', 'count', '(', '*', ')', 'from', 'cars_data', 'where', 'year', '=', 'value']","['In', '1980', ',', 'how', 'many', 'cars', 'were', 'made', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> In 1980, how many cars were made? <query> "," 

SELECT count(*) FROM cars WHERE year = 1980"
147,car_1,SELECT count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker WHERE T1.FullName  =  'American Motor Company';,How many car models were produced by the maker with full name American Motor Company?,"['SELECT', 'count', '(', '*', ')', 'FROM', 'CAR_MAKERS', 'AS', 'T1', 'JOIN', 'MODEL_LIST', 'AS', 'T2', 'ON', 'T1.Id', '=', 'T2.Maker', 'WHERE', 'T1.FullName', '=', ""'American"", 'Motor', 'Company', ""'"", ';']","['select', 'count', '(', '*', ')', 'from', 'car_makers', 'as', 't1', 'join', 'model_list', 'as', 't2', 'on', 't1', '.', 'id', '=', 't2', '.', 'maker', 'where', 't1', '.', 'fullname', '=', 'value']","['How', 'many', 'car', 'models', 'were', 'produced', 'by', 'the', 'maker', 'with', 'full', 'name', 'American', 'Motor', 'Company', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> How many car models were produced by the maker with full name American Motor Company? <query> "," 

SELECT COUNT(*) FROM car_model WHERE maker_name = 'American Motor Company'"
148,car_1,SELECT count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker WHERE T1.FullName  =  'American Motor Company';,What is the number of car models created by the car maker American Motor Company?,"['SELECT', 'count', '(', '*', ')', 'FROM', 'CAR_MAKERS', 'AS', 'T1', 'JOIN', 'MODEL_LIST', 'AS', 'T2', 'ON', 'T1.Id', '=', 'T2.Maker', 'WHERE', 'T1.FullName', '=', ""'American"", 'Motor', 'Company', ""'"", ';']","['select', 'count', '(', '*', ')', 'from', 'car_makers', 'as', 't1', 'join', 'model_list', 'as', 't2', 'on', 't1', '.', 'id', '=', 't2', '.', 'maker', 'where', 't1', '.', 'fullname', '=', 'value']","['What', 'is', 'the', 'number', 'of', 'car', 'models', 'created', 'by', 'the', 'car', 'maker', 'American', 'Motor', 'Company', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What is the number of car models created by the car maker American Motor Company? <query> "," 

SELECT COUNT(*) FROM car_model WHERE car_maker = 'American Motor Company'"
149,car_1,"SELECT T1.FullName ,  T1.Id FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id HAVING count(*)  >  3;",Which makers designed more than 3 car models? List full name and the id.,"['SELECT', 'T1.FullName', ',', 'T1.Id', 'FROM', 'CAR_MAKERS', 'AS', 'T1', 'JOIN', 'MODEL_LIST', 'AS', 'T2', 'ON', 'T1.Id', '=', 'T2.Maker', 'GROUP', 'BY', 'T1.Id', 'HAVING', 'count', '(', '*', ')', '>', '3', ';']","['select', 't1', '.', 'fullname', ',', 't1', '.', 'id', 'from', 'car_makers', 'as', 't1', 'join', 'model_list', 'as', 't2', 'on', 't1', '.', 'id', '=', 't2', '.', 'maker', 'group', 'by', 't1', '.', 'id', 'having', 'count', '(', '*', ')', '>', 'value']","['Which', 'makers', 'designed', 'more', 'than', '3', 'car', 'models', '?', 'List', 'full', 'name', 'and', 'the', 'id', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Which makers designed more than 3 car models? List full name and the id. <query> "," 

SELECT  maker_name ,  maker_id FROM  makers  WHERE  COUNT(*)  >  3"
150,car_1,"SELECT T1.FullName ,  T1.Id FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id HAVING count(*)  >  3;",What are the names and ids of all makers with more than 3 models?,"['SELECT', 'T1.FullName', ',', 'T1.Id', 'FROM', 'CAR_MAKERS', 'AS', 'T1', 'JOIN', 'MODEL_LIST', 'AS', 'T2', 'ON', 'T1.Id', '=', 'T2.Maker', 'GROUP', 'BY', 'T1.Id', 'HAVING', 'count', '(', '*', ')', '>', '3', ';']","['select', 't1', '.', 'fullname', ',', 't1', '.', 'id', 'from', 'car_makers', 'as', 't1', 'join', 'model_list', 'as', 't2', 'on', 't1', '.', 'id', '=', 't2', '.', 'maker', 'group', 'by', 't1', '.', 'id', 'having', 'count', '(', '*', ')', '>', 'value']","['What', 'are', 'the', 'names', 'and', 'ids', 'of', 'all', 'makers', 'with', 'more', 'than', '3', 'models', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What are the names and ids of all makers with more than 3 models? <query> "," 

SELECT maker_name , maker_id FROM makers WHERE maker_id IN ( SELECT maker_id FROM models GROUP BY maker_id HAVING COUNT(*) > 3 )"
151,car_1,SELECT DISTINCT T2.Model FROM CAR_NAMES AS T1 JOIN MODEL_LIST AS T2 ON T1.Model  =  T2.Model JOIN CAR_MAKERS AS T3 ON T2.Maker  =  T3.Id JOIN CARS_DATA AS T4 ON T1.MakeId  =  T4.Id WHERE T3.FullName  =  'General Motors' OR T4.weight  >  3500;,Which distinctive models are produced by maker with the full name General Motors or weighing more than 3500?,"['SELECT', 'DISTINCT', 'T2.Model', 'FROM', 'CAR_NAMES', 'AS', 'T1', 'JOIN', 'MODEL_LIST', 'AS', 'T2', 'ON', 'T1.Model', '=', 'T2.Model', 'JOIN', 'CAR_MAKERS', 'AS', 'T3', 'ON', 'T2.Maker', '=', 'T3.Id', 'JOIN', 'CARS_DATA', 'AS', 'T4', 'ON', 'T1.MakeId', '=', 'T4.Id', 'WHERE', 'T3.FullName', '=', ""'General"", 'Motors', ""'"", 'OR', 'T4.weight', '>', '3500', ';']","['select', 'distinct', 't2', '.', 'model', 'from', 'car_names', 'as', 't1', 'join', 'model_list', 'as', 't2', 'on', 't1', '.', 'model', '=', 't2', '.', 'model', 'join', 'car_makers', 'as', 't3', 'on', 't2', '.', 'maker', '=', 't3', '.', 'id', 'join', 'cars_data', 'as', 't4', 'on', 't1', '.', 'makeid', '=', 't4', '.', 'id', 'where', 't3', '.', 'fullname', '=', 'value', 'or', 't4', '.', 'weight', '>', 'value']","['Which', 'distinctive', 'models', 'are', 'produced', 'by', 'maker', 'with', 'the', 'full', 'name', 'General', 'Motors', 'or', 'weighing', 'more', 'than', '3500', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Which distinctive models are produced by maker with the full name General Motors or weighing more than 3500? <query> "," 

SELECT DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT  DISTINCT"
152,car_1,SELECT DISTINCT T2.Model FROM CAR_NAMES AS T1 JOIN MODEL_LIST AS T2 ON T1.Model  =  T2.Model JOIN CAR_MAKERS AS T3 ON T2.Maker  =  T3.Id JOIN CARS_DATA AS T4 ON T1.MakeId  =  T4.Id WHERE T3.FullName  =  'General Motors' OR T4.weight  >  3500;,What are the different models created by either the car maker General Motors or weighed more than 3500?,"['SELECT', 'DISTINCT', 'T2.Model', 'FROM', 'CAR_NAMES', 'AS', 'T1', 'JOIN', 'MODEL_LIST', 'AS', 'T2', 'ON', 'T1.Model', '=', 'T2.Model', 'JOIN', 'CAR_MAKERS', 'AS', 'T3', 'ON', 'T2.Maker', '=', 'T3.Id', 'JOIN', 'CARS_DATA', 'AS', 'T4', 'ON', 'T1.MakeId', '=', 'T4.Id', 'WHERE', 'T3.FullName', '=', ""'General"", 'Motors', ""'"", 'OR', 'T4.weight', '>', '3500', ';']","['select', 'distinct', 't2', '.', 'model', 'from', 'car_names', 'as', 't1', 'join', 'model_list', 'as', 't2', 'on', 't1', '.', 'model', '=', 't2', '.', 'model', 'join', 'car_makers', 'as', 't3', 'on', 't2', '.', 'maker', '=', 't3', '.', 'id', 'join', 'cars_data', 'as', 't4', 'on', 't1', '.', 'makeid', '=', 't4', '.', 'id', 'where', 't3', '.', 'fullname', '=', 'value', 'or', 't4', '.', 'weight', '>', 'value']","['What', 'are', 'the', 'different', 'models', 'created', 'by', 'either', 'the', 'car', 'maker', 'General', 'Motors', 'or', 'weighed', 'more', 'than', '3500', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What are the different models created by either the car maker General Motors or weighed more than 3500? <query> "," 

SELECT DISTINCT model FROM cars WHERE maker = ""General Motors"" OR weight > 3500"
153,car_1,select distinct year from cars_data where weight between 3000 and 4000;,In which years cars were produced weighing no less than 3000 and no more than 4000 ?,"['select', 'distinct', 'year', 'from', 'cars_data', 'where', 'weight', 'between', '3000', 'and', '4000', ';']","['select', 'distinct', 'year', 'from', 'cars_data', 'where', 'weight', 'between', 'value', 'and', 'value']","['In', 'which', 'years', 'cars', 'were', 'produced', 'weighing', 'no', 'less', 'than', '3000', 'and', 'no', 'more', 'than', '4000', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> In which years cars were produced weighing no less than 3000 and no more than 4000 ? <query> "," 

SELECT  year FROM cars WHERE weight BETWEEN 3000 AND 4000"
154,car_1,select distinct year from cars_data where weight between 3000 and 4000;,What are the different years in which there were cars produced that weighed less than 4000 and also cars that weighted more than 3000 ?,"['select', 'distinct', 'year', 'from', 'cars_data', 'where', 'weight', 'between', '3000', 'and', '4000', ';']","['select', 'distinct', 'year', 'from', 'cars_data', 'where', 'weight', 'between', 'value', 'and', 'value']","['What', 'are', 'the', 'different', 'years', 'in', 'which', 'there', 'were', 'cars', 'produced', 'that', 'weighed', 'less', 'than', '4000', 'and', 'also', 'cars', 'that', 'weighted', 'more', 'than', '3000', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What are the different years in which there were cars produced that weighed less than 4000 and also cars that weighted more than 3000 ? <query> "," 

SELECT DISTINCT YEAR FROM CAR_WEIGHT WHERE CAR_WEIGHT < 4000 AND CAR_WEIGHT > 3000"
155,car_1,SELECT T1.horsepower FROM CARS_DATA AS T1 ORDER BY T1.accelerate DESC LIMIT 1;,What is the horsepower of the car with the largest accelerate?,"['SELECT', 'T1.horsepower', 'FROM', 'CARS_DATA', 'AS', 'T1', 'ORDER', 'BY', 'T1.accelerate', 'DESC', 'LIMIT', '1', ';']","['select', 't1', '.', 'horsepower', 'from', 'cars_data', 'as', 't1', 'order', 'by', 't1', '.', 'accelerate', 'desc', 'limit', 'value']","['What', 'is', 'the', 'horsepower', 'of', 'the', 'car', 'with', 'the', 'largest', 'accelerate', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What is the horsepower of the car with the largest accelerate? <query> "," 

SELECT  MAX(power) FROM car"
156,car_1,SELECT T1.horsepower FROM CARS_DATA AS T1 ORDER BY T1.accelerate DESC LIMIT 1;,What is the horsepower of the car with the greatest accelerate?,"['SELECT', 'T1.horsepower', 'FROM', 'CARS_DATA', 'AS', 'T1', 'ORDER', 'BY', 'T1.accelerate', 'DESC', 'LIMIT', '1', ';']","['select', 't1', '.', 'horsepower', 'from', 'cars_data', 'as', 't1', 'order', 'by', 't1', '.', 'accelerate', 'desc', 'limit', 'value']","['What', 'is', 'the', 'horsepower', 'of', 'the', 'car', 'with', 'the', 'greatest', 'accelerate', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What is the horsepower of the car with the greatest accelerate? <query> "," 

SELECT  MAX(power) FROM car"
157,car_1,SELECT T1.cylinders FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Model  =  'volvo' ORDER BY T1.accelerate ASC LIMIT 1;,"For model volvo, how many cylinders does the car with the least accelerate have?","['SELECT', 'T1.cylinders', 'FROM', 'CARS_DATA', 'AS', 'T1', 'JOIN', 'CAR_NAMES', 'AS', 'T2', 'ON', 'T1.Id', '=', 'T2.MakeId', 'WHERE', 'T2.Model', '=', ""'volvo"", ""'"", 'ORDER', 'BY', 'T1.accelerate', 'ASC', 'LIMIT', '1', ';']","['select', 't1', '.', 'cylinders', 'from', 'cars_data', 'as', 't1', 'join', 'car_names', 'as', 't2', 'on', 't1', '.', 'id', '=', 't2', '.', 'makeid', 'where', 't2', '.', 'model', '=', 'value', 'order', 'by', 't1', '.', 'accelerate', 'asc', 'limit', 'value']","['For', 'model', 'volvo', ',', 'how', 'many', 'cylinders', 'does', 'the', 'car', 'with', 'the', 'least', 'accelerate', 'have', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> For model volvo, how many cylinders does the car with the least accelerate have? <query> "," 

SELECT COUNT(*) FROM volvo WHERE accelerate = (SELECT MIN(accelerate) FROM volvo)"
